0.140197,1.6821,0,0.0579162,0.0629876,0,0.247473,0.0990001,0.191242,0.327029,0.146298,0,0.440323,2.49904,0.0744997,0.714256,0.0516806,2.80656,0.0572084,0.0380106,1.58353,0.087377,0.434034,0.0777998
0.126074,1.67853,0,0.146201,0,0,0.269994,0.0469341,0.285342,0.467847,0.0430702,0.00157903,0.114212,2.91816,0.122131,0.882102,0.0271942,2.13231,0.110879,0.0103312,2.28005,0.114776,0.114135,0.167289
0.159499,1.63571,0,0.045245,0,0,0.252446,0.0954572,0.321671,0.560807,0,5.62288e-05,0.0927771,3.11787,0.138851,0.755135,0.0185504,1.88214,0.10138,0.0210122,2.57954,0.137232,0.0249865,0.0922784
0.0382763,1.67322,0.426923,0.006579,0.0249685,0.0199329,0.169593,0.146408,0.313557,0.578238,0,0,0.101297,3.1491,0.234026,0.498704,0.0099735,1.99077,0.0844274,0.0322275,2.63957,0.142252,0,0.0424544
0,1.81007,0.60641,0.0330452,0.059276,0.0235009,0.0510651,0.164238,0.230934,0.572542,0,0,0.153382,3.12258,0.191465,0.209966,0.0121692,2.01023,0.0442009,0.0361524,2.57516,0.14026,0,7.68057e-05
0,1.47937,0,0.08741,0.0632679,0.527466,0,0.254394,0,0.604374,0.0562297,0,0.174354,3.10666,0,0.157857,0.0129887,2.37989,0.0261144,0.0559976,2.16169,0.146959,0.323008,0.000163132
0.224645,0.180532,0,0.765954,0.127901,0.73265,0.00464585,0.312056,0,0.103082,0.199302,0.579174,0.335814,2.56173,0,0.562788,0.0262578,2.4573,0.00465894,0.0686904,2.43832,0.0863287,0.595499,0.301342
0.252114,0.0180846,0,1.14009,0.165319,0.989351,0.147005,0.292714,0,0,0.360662,0.681211,0.777745,1.96677,0,0.909686,0.189886,2.499,0.0320797,0.0644326,2.33448,0.186168,0.789046,0.203168
0.160116,0.189315,0,0.97313,0.118672,1.05069,0.204415,0.160901,0.111303,0,0,0.911558,0.876141,1.59733,0,1.00827,0.024363,2.86308,0.0617989,0.0354177,2.50875,0.140984,0.161613,0.258177
0.0497802,0.201883,0.191604,0.507315,0.0810778,0.94957,0.199934,0.091933,0.254719,0,0.103743,1.00762,0.567669,2.01147,0.0578636,0.818637,0.0166451,2.7513,0.0720434,0.0202364,2.82353,0.023314,0.0254522,0.30039
0.100654,0.574812,0.631175,0,0.0530425,0.783767,0.266317,0.0548779,0.305716,0.00691953,0.0930495,0.320073,0.272685,2.45604,0.190612,0.616694,0.0108895,2.52974,0.071853,0.0120798,2.86631,0.0116049,0.0231464,0.0821363
0,1.61802,0.548104,0.010172,0.0636098,0.597504,0.0270721,0.135195,0.355087,0.0995903,0.258215,0.137482,0.177686,3.10417,0.165525,0.654047,0.0130589,2.10297,0.00579873,0.0297593,2.70012,0.0317402,0.0632835,0.0510174
0,2.00196,0.457004,0,0,0.116084,0,0.147395,0.614933,0.0803731,0.311296,0.162584,0.112555,3.46613,0.158474,0.744803,0,1.73865,0.0126376,0.0324448,2.69118,0.0240865,0.0762927,0.168753
0,2.26683,0.176364,0,0,0.0948496,0,0.145509,0.720372,0.0140046,0.483892,0.098399,0.0552164,3.55391,0.0865784,0.714844,0,1.69702,0.0239101,0.0320298,2.57202,0.0240743,0.118593,0.137972
0,2.22434,0,0.273237,0,0.21725,0.0214052,0.0535152,0.624216,0.0231808,0.534871,0,0.0667563,3.73558,0.0289613,0.506603,0,1.82813,0.0263501,0.0117799,2.53001,0.0774824,0.131087,0
0.0135412,1.66141,0,0.582866,0,0.308605,0.172704,0.0405658,0.591194,0.0128206,0.35812,0,0.10831,3.76552,0.00783803,0.485656,0,2.08089,0.0592725,0.0089294,2.58395,0.00903933,0.0877685,7.65451e-05
0.234234,1.05354,0.00976899,0.808764,0.0794548,0.191934,0.277956,0.01174,0.535072,0.0115149,0.00702002,0,0.180933,3.58911,0.00295019,0.551658,0.0721677,2.24719,0.0639786,0.00258423,2.37136,0.0240237,0.00172047,0.000168745
0.0913321,0,0.0440701,1.2615,0.222526,0.334281,0.265941,0.00346106,0.255695,0.160513,0.494831,0.7151,0.140212,2.95014,0.013309,0.654666,0.283443,2.27768,0.0569635,0.000761855,2.40769,0.0422605,0.336014,0.433048
0.0289592,0.000559025,0.154432,1.69857,0.111381,0.373304,0.313408,0,0,0.177369,0.978143,0.713205,0.155043,2.39276,0.0466379,0.991365,0.0811519,2.10841,0.0671309,0,2.33627,0.0457974,0.82451,0.543864
0,0,0.294552,1.63279,0.0741668,0.626934,0.158541,0,0.0303044,0.193917,0.85688,0.786959,0.477141,1.41142,0.0889534,1.29347,0.0152262,2.34826,0.0339589,0,2.34768,0.0507405,1.06095,0.60369
0,0.294897,0.32782,0.91139,0.0441075,0.759708,0,0,0.240282,0.0674138,0.610066,0.835828,0.628772,1.54216,0.0990001,1.07058,0.00905516,2.52602,0.0190687,0,2.83023,0.0271797,0.558938,0.573644
0,0.769589,0.496979,0,0.0222934,0.768863,0.00466273,0.127422,0.300642,0,0.420946,0.492666,0.425539,2.34969,0.150085,0.638719,0.0054737,2.56704,0.0233834,0.0280483,2.79423,0.0124441,0.103508,0.260106
0.000214928,1.54233,0.582982,0,0.00596758,0.653975,0.0289177,0.250169,0.563464,0,0.124099,0.03622,0.209197,2.88555,0.176058,0.645376,0.00998147,2.54149,0.0163823,0.0550676,2.60308,0.0120743,0.0308249,0.00939872
0.0009469,1.81081,0.689322,0,0,0.18832,0.00641503,0.167199,0.492136,0,0.35312,0.038716,0.164755,3.19939,0.214131,0.611638,0,2.25492,0.00137407,0.0368042,2.61871,0.011889,0.0866096,0.0100147
0.000349522,1.9625,0.74185,0,0.0961486,0.066878,0,0.0948806,0.472852,0.0190393,0.40696,0,0.111635,3.11405,0.245336,0.803993,0.0251359,1.90523,0.0126958,0.0208853,2.58591,0.0170125,0.0997382,0.0560362
0,2.00438,0.763507,0,0.0813851,0.276723,0,0,0.510493,0.117446,0.372135,0,0.0955775,3.09316,0.258108,0.745248,0.0221437,1.88962,0.0138867,0,2.50318,0.0772735,0.0912033,0.0621632
0,1.51568,0.634494,0,0.0338022,0.392286,0.246214,0,0.532675,0.175236,0.221367,0.0364143,0.107192,2.99229,0.214993,0.518438,0.0069395,2.43832,0.0711698,0,2.5026,0.0498314,0.0542528,0.027138
0,1.1704,0.595774,0.0104332,0.0278461,0.3424,0.287701,0,0.46158,0.101568,0.0690077,0.306185,0.139633,3.00263,0.189286,0.50476,0.00571674,2.64165,0.0859557,0,2.42014,0.0328142,0.0169125,0.0871279
0.0191384,0.661815,0.34682,1.01463,0.237487,0.0401705,0.350678,0,0.0940896,0,0.110612,0.294711,0.161849,2.86279,0.104738,0.753298,0.0745468,2.44226,0.0924801,0,2.06021,0.00727111,0.135636,0.0784123
0.2272,0.258343,0.0622517,1.34946,0.350436,0.287261,0.193927,0,0,0.230583,0.15234,0.235652,0.275915,2.57094,0.0187997,1.03151,0.106488,2.21907,0.0485066,0,2.19818,0.0596651,0.692884,0.165855
0.208197,0.528611,0.347919,1.21318,0.171178,0.628662,0.0142694,0,0,0.551195,0.151252,0.099357,0.516161,1.86689,0.10507,1.64068,0.0351423,2.01867,0.00369675,0,2.36562,0.135579,1.12421,0.0701243
0.531559,0.72549,0.645359,0.870781,0.203583,0.681074,0,0.052483,0.22619,0.131405,0.0909622,0,0.87024,1.80551,0.194896,1.33721,0.041795,2.49649,0,0.0115526,2.49668,0.0365884,0.610374,0.0003573
0.674088,0.228998,0.667214,0.298186,0.25518,0.698956,0,0.178483,0.528691,0,0.106872,0,0.805366,2.274,0.201496,0.776459,0.0741465,2.85748,0,0.0392879,2.66882,0.00416995,0.162765,0.000309074
0.491823,0.112506,0.126473,0,0.203808,0.624772,0.0541343,0.282196,0.606766,0,0.0752969,0.147313,0.64146,2.45589,0.0381942,0.562346,0.0723469,2.81447,0.0115954,0.0621175,2.80165,0.00420929,0.0486468,0.0380449
0,1.3265,0.0080476,0,0.0869546,0.44443,0.108789,0.290344,0.570106,0,0,0.374381,0.624099,2.68,0.00160867,0.616078,0.121304,2.56017,0.0233022,0.0639111,2.53687,0.0189661,0.00149694,0.119412
0,1.86547,0.0127583,0.000451916,0.0731011,0.208657,0.0253947,0.244795,0.493412,0,0,0.418104,0.425832,2.72758,0.0654782,0.799574,0.0807606,2.0991,0.00543945,0.0538846,2.44992,0.0218359,0,0.359078
0,2.21843,0.0440862,0,0.131824,0.287356,0,0.23202,0.404786,0,0.00694952,0.393561,0.130118,2.87809,0.104251,0.924576,0.0456433,1.72537,0,0.0510725,2.33633,0.0236896,0.0017032,0.419772
0,2.21779,0.498551,0.0160894,0.197223,0.408692,0.00476839,0.149876,0.375313,0,0,0.207157,0.131768,3.04506,0.199571,0.51575,0.068287,1.82038,0.00102137,0.0329909,2.31987,0.0886061,0,0.137921
0,1.97546,0.659819,0.0290651,0.120954,0.44574,0.0405813,0.158031,0.299979,0,0,0.0156118,0.141731,3.03974,0.208295,0.248972,0.0418797,1.99558,0.0130063,0.0347859,2.1934,0.187498,0,0.00400142
0,1.32037,0.539496,0.127749,0,0.621802,0.176861,0.224762,0.244788,0,0.0259585,0,0.128671,2.87625,0.163663,0.275621,0,2.02304,0.0398432,0.049475,2.06971,0.183366,0.240829,0
0,0,0.379939,0.886648,0,0.65244,0.239531,0.264635,0.222564,0.00301769,0.07633,0.00211081,0.128265,2.56867,0.114502,1.14011,0,2.01018,0.0513066,0.0582519,2.27365,0.173441,0.620345,0.000541017
0,0.00228386,0,1.07937,0.0392604,0.871518,0.186949,0.17153,0.0878773,0.00954988,0.379736,0.114805,0.117026,2.39154,0.000829699,1.7533,0.0656676,1.73634,0.0400437,0.0377574,2.01471,0.184528,1.06731,0.0482386
0,0.188614,0,0.942706,0.0707001,0.992614,0.00994845,0.139719,0.303758,0.0610927,0.442152,0.137662,0.125653,1.88509,0,1.89953,0.0471554,1.749,0.0329492,0.0307551,2.394,0.111171,0.846143,0.0352837
0,0.273878,0.0040175,0.396425,0.115908,1.19392,0.165997,0.215758,0.709052,0.090375,0.320668,0,0.078975,2.4314,0.000803076,1.33668,0.0237956,2.0957,0.040031,0.047493,2.74669,0.10295,0.124529,0.0297991
0.00175604,0.944539,0,0,0.0658863,0.804587,0.102182,0.49372,0.330936,0.346021,0.088666,0,0.0577796,2.83826,0,0.935415,0.0135263,2.10136,0.0281493,0.112258,2.67931,0.118193,0.0217304,0.0866612
0.515675,0.718215,0,0,0.0203137,0.577946,0.461038,0.383012,0.33037,0.353664,0.131356,0.285191,0.321679,2.77573,0,0.87492,0.00417035,2.12681,0.188183,0.0907257,2.82326,0.0891808,0.032193,0.206004
0.503458,1.15116,0,0,0.019905,0.239188,0.406532,0.489182,0.351082,0.247337,0.435852,0.407507,0.301947,2.86462,0,0.800397,0.00408644,1.91278,0.165509,0.186578,2.7149,0.0594925,0.106819,0.363821
0.208137,1.60938,0,0,0.032632,0.24103,0.411986,0.807127,0.327078,0.151222,0.525484,0.336416,0.145235,2.95362,0,0.77006,0.00669928,2.01867,0.16773,0.374791,2.58121,0.0356014,0.128786,0.488583
0,1.68993,0,0,0.110561,0.180623,0.24896,1.02444,0.315342,0.0858142,0.593471,0.220114,0.129859,3.11468,0,0.57317,0.0336396,2.18889,0.0805528,0.466664,2.27653,0.0208838,0.153367,0.323891
0,1.42363,0,0,0.192353,0.0434267,0.224169,0.739295,0.813967,0.0526461,0.619033,0,0.176428,3.15618,0,0.510906,0.0609281,2.30882,0.0535137,0.32988,2.32956,0.0678139,0.151713,0.029097
0,1.52057,0.259263,0.00356768,0.0401216,0,0.393755,0.0743448,0.623113,0.190416,0.513939,0,0.183663,2.97666,0.0782963,0.324012,0.00823687,2.60693,0.0960864,0.0235696,2.4339,0.118913,0.125957,0.00364387
0,0.799127,0,0.047161,2.04487,0,0.286811,0.0876216,0.770056,0.413259,0,0.549522,0.190216,2.32585,0.0640726,0.218604,0.708022,2.64328,0.0646204,0.0192874,2.61717,0.135367,0.403857,0.153631
0.0480188,0.418879,0.0177153,0.0691782,2.31084,0.111522,0.0491872,0,0.575095,0.600201,0,0.781803,0.294939,1.74921,0.161543,0.404896,0.932395,2.04102,0.0111743,0,2.38385,0.334277,0.643559,0.370776
0.0642631,0.00971671,0.0215868,0.178093,1.84085,0.530385,0,0,0.0271829,0.836306,0.0596358,0.742966,0.49369,0.909298,0.184224,1.1283,1.02979,1.64759,0.00020749,0,2.43476,0.391177,0.437252,0.687566
0.0428906,0.00925111,0.0201071,0.0283554,1.1448,1.32589,0,0,0.675923,0.765119,0,0.570948,0.890451,0.561913,0.162175,1.25288,0.474203,1.78147,0.00427989,0,3.08145,0.200695,0.0328015,0.848465
0,0.0180733,0.0184154,0.0514629,0.395511,1.58634,0,0,1.82483,0.561874,0,0.297274,0.665606,0.857988,0.00893317,1.36665,0.136943,2.18556,0.00426937,0,3.45444,0.147734,0,0.374641
0.116722,0.788204,0.024593,0.0371458,0.131339,1.35821,0,0,2.26665,0.00237059,0.268233,0,0.696878,1.58596,0.004916,1.39273,0.0524723,2.11196,0.00687366,0,3.38128,0.0122182,0.0657388,0
0.344504,1.51002,0.0136629,0.0332832,0.0361088,0.377029,0,0,2.43188,0,0.529042,0.060442,0.695827,1.93221,0.00273114,1.53347,0.0603961,1.73304,0.000968703,0,3.30895,0.0113145,0.129658,0.135369
0.337301,2.02811,0,0.010756,0,0.153128,0.00155246,0,2.32397,0,0.463092,0.136508,0.253152,2.42979,0,1.60597,0,1.67257,0.000332531,0,3.00746,0.0103948,0.113495,0.678383
0.167448,2.23935,0,0,0,0.167356,0.0267374,0,2.00372,0,0.494343,0.129592,0.0822872,3.09085,0.0031112,1.14206,0,1.87757,0.00572705,0,2.57373,0.0082989,0.121154,0.734067
0,2.44321,0,0,0.0108855,0.164384,0.0556749,0.127501,1.57225,0,0.487472,0.0601788,0.0611901,3.31958,0,0.421121,0.00223476,2.4459,0.0119253,0.0568921,2.26686,0.028913,0.11947,0.117368
0,2.47043,0.000731282,0,0.0191633,0.161942,0.0860954,0.394299,0.356938,0.201238,0.424098,0,0.0411671,3.20431,0.000146179,0.259377,0.00393417,2.632,0.0274145,0.175939,2.00071,0.23391,0.104103,0.0405447
0,1.72596,0.315034,0,0.721475,0.108556,0.18313,0,0.58923,0.128929,0.237233,0.010429,0.0774015,2.86553,0.095139,0.164102,0.228707,2.8274,0.0746135,0,1.96236,0.204613,0.0592017,0.493001
0.224459,0.465364,0,0,1.99894,0.147345,0.0750171,0,0.58556,0.0516683,0.583119,0.012456,0.128171,1.97563,0.0789084,0.094597,0.887314,2.61312,0.0653377,0.306485,1.92452,0.16859,0.159043,0.790443
0.126002,0.458442,0,0.111679,1.98698,0.206137,0.00234866,0,0.201168,0.114279,0.660518,0.0293926,0.0545037,1.17927,0.530301,0.515684,1.33528,1.83944,0.0517641,0.735963,1.32998,0.181905,0.162914,0.972944
0.00082741,0.209261,0.00449644,0.112184,1.40664,0.298309,0.0462186,0,0.25909,0.236427,0.559203,0.0210181,0.503827,0.439192,0.213405,0.613477,1.43307,1.56277,0.0684329,0.259102,2.29378,0.123247,0.138071,0.846848
0,0.149209,0.0144844,0,0.783645,0.894413,0.0701399,0,0.850483,0.0944584,0.23563,0.0121449,1.05381,0.696759,0.0363577,1.32006,0.414079,1.47283,0.0654634,0,2.85122,0.144349,0.0829253,0.497474
0,0.243374,0.024309,0,0.18106,1.53494,0.0539069,0,2.00662,0.0599202,0,0.00210057,0.836381,1.34208,0.0260265,1.29797,0.0538167,1.71279,0.0419341,0,2.84706,0.109744,0.030466,0.103584
0.401622,0.879683,0.0210306,0.0446054,0.0260049,1.17364,0.0745778,0,2.26039,0.0645502,0,0.167385,0.696196,2.07307,0.0212828,1.21171,0.0434962,1.73322,0.0508808,0,2.74018,0.113544,0.0253829,0.0522662
0.400274,1.62169,0.00227996,0.0390771,0.0082779,0.294098,0.20691,0,2.25514,0.00111548,0,0.260192,0.575665,2.33741,0.00924754,1.25753,0.0138457,1.70084,0.0868018,0,2.60028,0.0814497,0,0.11396
0.189316,1.65081,0.0898396,0.00166567,0,0.0666217,0.242269,0,1.80364,0,0.161644,0.236468,0.223062,2.45914,0.03096,1.31376,0,1.54864,0.110502,0,2.53472,0.0566793,0.0396159,0.363685
0,1.68891,0.185444,0,0,0.0827317,0.275057,0.0603091,1.53363,0,0.328568,0.156418,0.156374,2.76949,0.0635409,1.01969,0,1.59702,0.118091,0.0269104,2.65299,0.0349732,0.0805258,0.189208
0,1.69662,0.0598724,0,0,0.0963697,0.304161,0.178931,1.11815,0,0.387305,0.0362907,0.155955,3.07222,0.0210711,0.501602,0,1.93263,0.103735,0.0798404,2.54765,0.00392118,0.0949213,0.0119307
0,1.64945,0.0484787,0,0.00853497,0.192122,0.300778,0.53728,0.526316,0,0.0874069,0,0.161266,3.08194,0.00969063,0.479579,0.0142757,2.20461,0.0927536,0.239739,2.4399,0.00466047,0.0214218,6.53182e-05
0,1.60215,0.223449,0.253656,0.970954,0.10323,0.019408,0.49697,0.519658,0.21142,0.200196,0.00961727,0.145645,2.48117,0.065492,0.649102,0.653653,1.9169,0.0197872,0.207592,2.20054,0.0705226,0.430107,0.383704
0,0,0.20568,0.19696,1.53018,0.646173,0,0.0284344,0.341394,0.5002,0.64836,0.00942291,0.130655,1.55229,0.0621146,1.00345,1.03636,1.29545,0.0108315,0.0611803,2.27266,0.265379,0.930489,0.37595
0,0,0,0.0275305,1.12282,0.849295,0.120939,0.0207303,0.0884735,0.414418,0.546321,0.0123709,0.406282,0.769247,0,1.08244,1.25073,0.99252,0.0379049,0.0045632,2.40638,0.334336,0.924818,0.493567
0.000801027,0,0,0.147369,1.20529,0.908767,0.16166,0,1.17857,0.103156,0,0.078094,0.777668,0.637735,0,1.6512,1.12817,1.20422,0.0495034,0,2.93659,0.12085,0.203982,0.378289
0.00209371,0.300185,0.0112542,0.0304014,0.765724,1.12567,0.109048,0,2.17714,0.0620987,0.0482363,0,0.83645,0.987416,0.00224964,1.63223,0.80332,1.4619,0.0456726,0,3.0669,0.127445,0.0118218,0
0,0.770848,0.00850211,0.00119949,0.100184,1.26442,0,0.00677894,2.40009,0.342408,0.150467,0,0.426911,1.69031,0.00169953,1.51232,0.121506,1.56069,0.0216011,0.00149219,3.13765,0.172977,0.0368767,0.00109732
0,1.4149,0.0877599,0,0.041503,0.768509,0,0.0188663,2.43954,0.488935,0.257151,0,0.185157,1.94661,0.0781081,1.56237,0.00852045,1.51797,0.0157413,0.00415289,2.93633,0.223212,0.0630228,0.0489813
0,2.08903,0.0856881,0,0.0102192,0.0794425,0,0.110315,2.09809,0.387657,0.317522,0,0.121177,2.26239,0.0756551,1.56417,0.00209797,1.34354,0.0362472,0.0492236,2.59243,0.348527,0.0778187,0.161875
0.000184302,2.48054,0.000326733,0,0.00439158,0.115761,0,0.563671,1.35604,0.295645,0.320529,0,0.114581,2.57474,0.0154773,1.15495,0.00090158,1.42621,0.0101497,0.251515,2.30155,0.391946,0.0785556,0.205106
0,2.64245,0.00556412,0,0.00907854,0.131715,0,0.925174,0.428174,0.195751,0.279574,0,0.092533,3.15397,0.00442454,0.441406,0.0018638,1.77866,0.0153475,0.412821,2.12569,0.31845,0.0685184,0.0186615
0,2.64043,0.0104204,0,0.0417755,0.10314,0.214828,0.543822,0.151206,0.116782,0.24476,0,0.237989,3.17412,0.00208298,0.284971,0.00857639,2.01122,0.113903,0.19581,2.01282,0.232806,0.129203,1.79925e-05
0,2.32414,0.01562,0.0162863,0.301829,0.060514,0.0875635,0.206069,0.198013,0.271078,0.127272,0.0107539,0.251982,3.04834,0.00312236,0.206593,0.315338,2.11877,0.0780281,0.0453602,1.91547,0.207768,0.594241,0.429125
0,0.818517,0.00581707,0.0184502,1.56689,0.0950958,0,0.238184,0.433298,0.586105,0.237429,0.0138259,0.108634,2.1292,0.0011628,0.19439,0.638721,2.04182,0.0645391,0.070199,1.99107,0.438715,1.11447,0.551695
0,0,0,0.12374,1.2258,0.582717,0,0.0651777,0.0341413,0.806828,0.0912254,0.0201901,0.0748597,0.990171,0.014267,0.572431,0.982845,1.78039,0.0675129,0.0290829,1.82183,0.585286,1.22826,0.805594
0,0,0,0.0034094,0.504256,1.31068,0.0230214,0,0.129586,0.793615,0,0.0241357,0.0870362,0.706875,0.00302182,0.793943,0.94042,1.74225,0.0782323,0,1.94145,0.692441,1.12214,0.963014
0,0,0,0,0.204266,1.69164,0.134879,0,1.30166,0.367298,0,0.0174801,0.24995,1.10521,0,1.18358,0.0645462,2.08852,0.111664,0,2.54985,0.50229,0.43568,0.697443
0,0,0.00535133,0,0.164358,1.68618,0.0218337,0.000573811,1.94243,0.0468437,0.0459147,0.00805008,0.378691,1.59269,0.0010697,1.32755,0.0337422,2.13355,0.0347483,0.000126308,2.75544,0.37262,0.0114978,0.021021
0.628304,0.167497,0,0.0803841,0.00990954,1.25234,0,0.0942756,2.30857,0,0,0.606173,0.371133,2.01187,0,1.07916,0.0165748,1.84019,0.0122125,0.0348007,2.85674,0.614303,0,0.170283
0.965988,0.596994,0,0.0848247,0,0.361711,0,0.154142,2.34868,0,0,0.669784,0.460122,1.70376,0.809058,0.637707,0,1.21969,0,0.0946957,2.45626,0.921637,0,0.383393
0.823378,1.13036,0,0.07364,0,0.096367,0.0363896,0.130033,2.19772,0,0,0.636336,0.35306,1.81719,1.80931,0.0148888,0,1.02518,0.0160544,0.0863092,2.23906,0.84849,0,0.334743
0.680453,1.0911,0.014597,0.034759,0,0.17735,0.108979,0.11713,1.65143,0,0.109223,0.527445,0.313849,1.7753,1.91731,0.0070277,0.610981,0.719602,0.0233429,0.0736754,2.49161,0.770063,0.0267685,0.205904
0.555556,0.808775,0.0211203,0,0.0416111,0.147185,0.100729,0.0773028,1.41102,0.0087069,0.334444,0.464919,0.248162,1.67593,1.60729,0.00230198,1.59094,0.704231,0.0215757,0.0392479,3.04806,0.408931,0.0819658,0.140183
0.0979773,1.15131,0.0182682,0,0.137132,0,0.0366122,0.475977,0.164171,0.114129,0.441446,0.288449,0.0747754,1.95828,0.704784,0.162479,2.2376,0.679427,0.00821493,0.188553,2.76406,0.0975159,0.10819,0.091664
0,0.324674,0.0133488,0.685931,0.721186,0.0535838,0.0350382,0.0713973,0,0.498603,0.487153,0,0,1.80183,0.100615,0.674032,2.37765,0.752323,0.00750504,0.0157161,2.16407,0.117384,0.879147,0.296387
